postcode,point_coordinates,street,city,state,lat,long
70632,POINT(2.6287 102.057),Jabatan Pertanian,Seremban,Negeri Sembilan,2.6287,102.057
70634,POINT(2.7186 101.949),Panglima Markas 1 Breged (Kem Rasah),Seremban,Negeri Sembilan,2.7186,101.949
70644,POINT(2.723 101.9414),Majlis Perbandaran Seremban,Seremban,Negeri Sembilan,2.723,101.9414
70646,POINT(2.7186 101.949),Jabatan Perancang Bandar & Desa,Seremban,Negeri Sembilan,2.7186,101.949
70648,POINT(2.7186 101.949),Jabatan Bomba & PenyeLamat,Seremban,Negeri Sembilan,2.7186,101.949
70658,POINT(2.7186 101.949),Jabatan Kajibumi,Seremban,Negeri Sembilan,2.7186,101.949
70664,POINT(2.7186 101.949),Jabatan Perhilitan,Seremban,Negeri Sembilan,2.7186,101.949
70670,POINT(2.7186 101.949),Pos Malaysia Berhad,Seremban,Negeri Sembilan,2.7186,101.949
70672,POINT(2.7186 101.949),Telekom Malaysia Berhad,Seremban,Negeri Sembilan,2.7186,101.949
70673,POINT(2.7186 101.949),Tenaga Nasional Berhad,Seremban,Negeri Sembilan,2.7186,101.949
70674,POINT(2.7186 101.949),Pegawai Kemajuan Negeri,Seremban,Negeri Sembilan,2.7186,101.949
70676,POINT(2.7186 101.949),Jabatan Agama Islam Negeri Sembilan,Seremban,Negeri Sembilan,2.7186,101.949
70690,POINT(2.7186 101.949),Suruhanjaya Pilihan Raya Negeri,Seremban,Negeri Sembilan,2.7186,101.949
70700,POINT(2.7186 101.949),Seremban - Peti surat 1 - 80,Seremban,Negeri Sembilan,2.7186,101.949
70710,POINT(2.7186 101.949),Seremban - Peti surat 81 - 160,Seremban,Negeri Sembilan,2.7186,101.949
70720,POINT(2.7186 101.949),Seremban - Peti surat 161 - 240,Seremban,Negeri Sembilan,2.7186,101.949
70730,POINT(2.7186 101.949),Seremban - Peti surat 241 - 320,Seremban,Negeri Sembilan,2.7186,101.949
70740,POINT(2.7186 101.949),Seremban - Peti surat 321 - 400,Seremban,Negeri Sembilan,2.7186,101.949
70750,POINT(2.7186 101.949),Seremban - Peti surat 401 & ke atas,Seremban,Negeri Sembilan,2.7186,101.949
70990,POINT(2.7186 101.949),Seremban - Beg berkunci,Seremban,Negeri Sembilan,2.7186,101.949
71000,POINT(2.5932 101.8413),Andrappan Block,Port Dickson,Negeri Sembilan,2.5932,101.8413
71007,POINT(2.5364 101.8068),Port Dickson - Peti surat,Port Dickson,Negeri Sembilan,2.5364,101.8068
71009,POINT(2.5364 101.8068),Port Dickson - Beg berkunci,Port Dickson,Negeri Sembilan,2.5364,101.8068
71010,POINT(2.589 101.9629),Bandar Baru Lukut,Port Dickson,Negeri Sembilan,2.589,101.9629
71050,POINT(2.5099 102.0049),Bandar Baru Sunggala,Si Rusa,Negeri Sembilan,2.5099,102.0049
71059,POINT(2.4267 101.8659),Si Rusa - Beg Berkunci,Si Rusa,Negeri Sembilan,2.4267,101.8659
71100,POINT(2.5693 101.997),Atherthon Estate,Rantau,Negeri Sembilan,2.5693,101.997
71109,POINT(2.589 101.9629),Siliau - Beg berkunci,Rantau,Negeri Sembilan,2.589,101.9629
71150,POINT(2.5272 102.026),Kampung Air Hitam,Linggi,Negeri Sembilan,2.5272,102.026
71159,POINT(2.4674 102.0523),Linggi - Beg berkunci,Linggi,Negeri Sembilan,2.4674,102.0523
71200,POINT(2.6309 101.9554),Bandar Ekar Rantau,Rantau,Negeri Sembilan,2.6309,101.9554
71209,POINT(2.589 101.9629),Rantau - Beg berkunci,Rantau,Negeri Sembilan,2.589,101.9629
71250,POINT(2.5045 101.9217),Air Hitam,Si Rusa,Negeri Sembilan,2.5045,101.9217
71259,POINT(2.4267 101.8659),"Ladang Sengkang (Batu 14, 18 & 22)",Si Rusa,Negeri Sembilan,2.4267,101.8659
71300,POINT(2.5798 102.1108),Ampang Batu Chembong,Rembau,Negeri Sembilan,2.5798,102.1108
71309,POINT(2.5797 102.1024),Rembau - Beg berkunci,Rembau,Negeri Sembilan,2.5797,102.1024
71350,POINT(2.5231 102.1388),Astana Raja,Kota,Negeri Sembilan,2.5231,102.1388
71359,POINT(2.5083 102.1423),Kota - Beg berkunci,Kota,Negeri Sembilan,2.5083,102.1423
71400,POINT(2.5968 102.0899),Ayer Belerang,Rembau,Negeri Sembilan,2.5968,102.0899
71409,POINT(2.5797 102.1024),Pedas - Beg berkunci,Rembau,Negeri Sembilan,2.5797,102.1024
71450,POINT(2.701 101.9617),Bandar Seremban Selatan,Seremban,Negeri Sembilan,2.701,101.9617
71459,POINT(2.7186 101.949),Sungai Gadut - Beg berkunci,Seremban,Negeri Sembilan,2.7186,101.949
71500,POINT(2.73 102.1526),Ampang Serong,Tanjong Ipoh,Negeri Sembilan,2.73,102.1526
71509,POINT(2.7501 102.1811),Tanjung Ipoh - Beg berkunci,Tanjong Ipoh,Negeri Sembilan,2.7501,102.1811
71550,POINT(2.6982 102.1791),Ampang Batu,Tanjong Ipoh,Negeri Sembilan,2.6982,102.1791
71559,POINT(2.7501 102.1811),Seri Menanti - Beg berkunci,Tanjong Ipoh,Negeri Sembilan,2.7501,102.1811
71600,POINT(2.9555 102.0719),Kampung Amar Penghulu,Kuala Klawang,Negeri Sembilan,2.9555,102.0719
71609,POINT(2.9472 102.0855),Taman Bukit Kempas,Kuala Klawang,Negeri Sembilan,2.9472,102.0855
71650,POINT(2.9697 102.0807),Felda Titi,Kuala Klawang,Negeri Sembilan,2.9697,102.0807
71659,POINT(2.9472 102.0855),Titi - Beg berkunci,Kuala Klawang,Negeri Sembilan,2.9472,102.0855
71700,POINT(2.8078 101.9088),Apartment Sri Palma,Mantin,Negeri Sembilan,2.8078,101.9088
71707,POINT(2.8226 101.9),Mantin - Peti surat,Mantin,Negeri Sembilan,2.8226,101.9
71709,POINT(2.8226 101.9),Mantin - Beg berkunci,Mantin,Negeri Sembilan,2.8226,101.9
71750,POINT(2.8383 101.9214),Broga,Mantin,Negeri Sembilan,2.8383,101.9214
71759,POINT(2.8226 101.9),Lenggeng - Beg berkunci,Mantin,Negeri Sembilan,2.8226,101.9
71760,POINT(2.7526 101.7667),Bandar Baru ENSTEK,Bandar Baru Enstek,Negeri Sembilan,2.7526,101.7667
71770,POINT(2.738 101.9624),Bandar Warisan Puteri,Seremban,Negeri Sembilan,2.738,101.9624
71800,POINT(2.8093 101.8334),Dusun Labu Valley,Nilai,Negeri Sembilan,2.8093,101.8334
71807,POINT(2.8393 101.7949),Nilai - Peti surat,Nilai,Negeri Sembilan,2.8393,101.7949
71809,POINT(2.8393 101.7949),Nilai - Beg berkunci,Nilai,Negeri Sembilan,2.8393,101.7949
71900,POINT(2.7339 101.8927),Jerengkang,Labu,Negeri Sembilan,2.7339,101.8927
71907,POINT(2.7633 101.7696),Labu - Peti surat,Labu,Negeri Sembilan,2.7633,101.7696
71909,POINT(2.7633 101.7696),Labu - Beg berkunci,Labu,Negeri Sembilan,2.7633,101.7696
71950,POINT(2.6981 101.9075),Bandar Sri Sendayan (Felda),Seremban,Negeri Sembilan,2.6981,101.9075
71960,POINT(2.6616 101.7687),Kampung Bakar Arang,Port Dickson,Negeri Sembilan,2.6616,101.7687
72000,POINT(2.7226 102.2138),Kampung Acheh,Kuala Pilah,Negeri Sembilan,2.7226,102.2138
72007,POINT(2.749 102.2502),Kuala Pilah - Peti surat,Kuala Pilah,Negeri Sembilan,2.749,102.2502
72009,POINT(2.749 102.2502),Kuala Pilah - Beg berkunci,Kuala Pilah,Negeri Sembilan,2.749,102.2502
72100,POINT(2.8199 102.2934),Bahau,Bahau,Negeri Sembilan,2.8199,102.2934
72107,POINT(2.8046 102.3876),Bahau - Peti surat,Bahau,Negeri Sembilan,2.8046,102.3876
72109,POINT(2.8046 102.3876),Bahau - Beg berkunci,Bahau,Negeri Sembilan,2.8046,102.3876
72120,POINT(2.8299 102.2531),Ayer Hitam,Bandar Seri Jempol,Negeri Sembilan,2.8299,102.2531
72127,POINT(2.8708 102.2548),Bandar Baru Serting - Peti surat,Bandar Seri Jempol,Negeri Sembilan,2.8708,102.2548
72129,POINT(2.8708 102.2548),Bandar Baru Serting - Beg berkunci,Bandar Seri Jempol,Negeri Sembilan,2.8708,102.2548
72200,POINT(2.8352 102.2086),Ayer Dedali,Batu Kikir,Negeri Sembilan,2.8352,102.2086
72207,POINT(2.8441 102.3136),Batu Kikir - Peti surat,Batu Kikir,Negeri Sembilan,2.8441,102.3136
72209,POINT(2.8441 102.3136),Batu Kikir - Beg berkunci,Batu Kikir,Negeri Sembilan,2.8441,102.3136
72300,POINT(3.018 102.3018),Felcra Kerangai - Penagoh,Simpang Pertang,Negeri Sembilan,3.018,102.3018
72307,POINT(2.9571 102.3035),Simpang Pertang - Peti surat,Simpang Pertang,Negeri Sembilan,2.9571,102.3035
72309,POINT(2.9571 102.3035),Simpang Pertang - Beg berkunci,Simpang Pertang,Negeri Sembilan,2.9571,102.3035
72400,POINT(3.0168 102.1793),Ayer Baning (Batu 52),Simpang Durian,Negeri Sembilan,3.0168,102.1793
72409,POINT(3.1109 102.2248),Simpang Durian - Beg berkunci,Simpang Durian,Negeri Sembilan,3.1109,102.2248
72500,POINT(2.7566 102.2523),Jalan Bahau (Batu 28 3/4),Kuala Pilah,Negeri Sembilan,2.7566,102.2523
72507,POINT(2.749 102.2502),Juasseh - Peti surat,Kuala Pilah,Negeri Sembilan,2.749,102.2502
72509,POINT(2.749 102.2502),Juasseh - Beg berkunci,Kuala Pilah,Negeri Sembilan,2.749,102.2502
73000,POINT(2.5687 102.1824),Kampung Anak Durian Daun,Tampin,Negeri Sembilan,2.5687,102.1824
73007,POINT(2.4898 102.2377),Tampin - Peti surat,Tampin,Negeri Sembilan,2.4898,102.2377
73009,POINT(2.4898 102.2377),Tampin - Beg berkunci,Tampin,Negeri Sembilan,2.4898,102.2377
73100,POINT(2.6182 102.2701),Ayer Puteh (Batu 13),Johol,Negeri Sembilan,2.6182,102.2701
73109,POINT(2.636 102.2933),Johol - Beg berkunci,Johol,Negeri Sembilan,2.636,102.2933
73200,POINT(2.6213 102.3113),Bukit Rokan,Gemencheh,Negeri Sembilan,2.6213,102.3113
73207,POINT(2.5946 102.4134),Gemencheh - Peti surat,Gemencheh,Negeri Sembilan,2.5946,102.4134
73209,POINT(2.5946 102.4134),Gemencheh - Beg berkunci,Gemencheh,Negeri Sembilan,2.5946,102.4134
73300,POINT(2.5794 102.3977),Ayer Kuning Selatan,Gemencheh,Negeri Sembilan,2.5794,102.3977
73309,POINT(2.5946 102.4134),Batang Melaka - Beg berkunci,Gemencheh,Negeri Sembilan,2.5946,102.4134
73400,POINT(2.6637 102.5259),Bangka Hulu,Gemas,Negeri Sembilan,2.6637,102.5259
73409,POINT(2.6673 102.5731),Gemas - Beg berkunci,Gemas,Negeri Sembilan,2.6673,102.5731
73420,POINT(2.6592 102.5529),Felda Pasir Besar,Gemas,Negeri Sembilan,2.6592,102.5529
73430,POINT(2.7184 102.5765),Felda Palong (4 - 6),Pusat Bandar Palong,Negeri Sembilan,2.7184,102.5765
73440,POINT(2.6873 102.5585),Felda Palong 1,Pusat Bandar Palong,Negeri Sembilan,2.6873,102.5585
73450,POINT(2.7332 102.5843),Felda Palong 2,Pusat Bandar Palong,Negeri Sembilan,2.7332,102.5843
73460,POINT(3.0808 102.5489),Felda Palong 3,Pusat Bandar Palong,Negeri Sembilan,3.0808,102.5489
73470,POINT(2.9001 102.5625),Felda Palong (7 - 8),Pusat Bandar Palong,Negeri Sembilan,2.9001,102.5625
73480,POINT(2.6705 102.5451),Felda Jelai 1,Gemas,Negeri Sembilan,2.6705,102.5451
73500,POINT(2.694 102.4612),Bukit Tinggi Estate,Rompin,Negeri Sembilan,2.694,102.4612
73507,POINT(2.6945 102.5264),Rompin - Peti surat,Rompin,Negeri Sembilan,2.6945,102.5264
73509,POINT(2.6945 102.5264),Rompin - Beg berkunci,Rompin,Negeri Sembilan,2.6945,102.5264
75000,POINT(2.2019 102.2518),Bandar Hilir,Melaka,Melaka,2.2019,102.2518
75050,POINT(2.1993 102.2685),Ayer Leleh,Melaka,Melaka,2.1993,102.2685
75100,POINT(2.207 102.2545),Bukit Cina dalam,Melaka,Melaka,2.207,102.2545
75150,POINT(2.2257 102.2563),Bukit Baru,Melaka,Melaka,2.2257,102.2563
75200,POINT(2.2115 102.241),3rd Cross Street,Melaka,Melaka,2.2115,102.241
75250,POINT(2.227 102.2396),Balai Panjang,Melaka,Melaka,2.227,102.2396
75260,POINT(2.2428 102.2376),Ayer Salak,Melaka,Melaka,2.2428,102.2376
75300,POINT(2.2074 102.251),Bangunan Bank Rakyat,Melaka,Melaka,2.2074,102.251
75350,POINT(2.2218 102.2585),Arked Sutera Belia,Melaka,Melaka,2.2218,102.2585
75400,POINT(2.211 102.2548),Bukit Palah,Melaka,Melaka,2.211,102.2548
75450,POINT(2.2872 102.2759),Air Keroh D Village Resort,Ayer Keroh,Melaka,2.2872,102.2759
75460,POINT(2.21 102.2906),Akademi JPJ,Melaka,Melaka,2.21,102.2906
75500,POINT(2.2057 102.2562),TYT Yang Di Pertua Negeri Melaka,Melaka,Melaka,2.2057,102.2562
75502,POINT(2.2057 102.2562),Biro Tata Negara Zon Selatan,Melaka,Melaka,2.2057,102.2562
75503,POINT(2.2057 102.2562),Setiausaha Kerajaan Negeri,Melaka,Melaka,2.2057,102.2562
75504,POINT(2.2057 102.2562),Biro Bantuan Guaman,Melaka,Melaka,2.2057,102.2562
75505,POINT(2.2057 102.2562),Biro Pengaduan Awam,Melaka,Melaka,2.2057,102.2562
75506,POINT(2.204 102.2526),Mahkamah Tengah,Melaka,Melaka,2.204,102.2526
75508,POINT(2.2057 102.2562),Amanah Raya Berhad,Melaka,Melaka,2.2057,102.2562
75510,POINT(2.2057 102.2562),Jabatan Perkhidmatan Awam,Melaka,Melaka,2.2057,102.2562
75512,POINT(2.2057 102.2562),Penasihat Undang-Undang Negeri,Melaka,Melaka,2.2057,102.2562
75514,POINT(2.2057 102.2562),Jabatan Perangkaan,Melaka,Melaka,2.2057,102.2562
75516,POINT(2.2057 102.2562),Jabatan Pemegang Harta,Melaka,Melaka,2.2057,102.2562
75517,POINT(2.2057 102.2562),Jabatan Perpaduan Negara,Melaka,Melaka,2.2057,102.2562
75518,POINT(2.2057 102.2562),Ketua Audit Negeri,Melaka,Melaka,2.2057,102.2562
75519,POINT(2.2046 102.2468),Majlis Agama Islam Melaka,Melaka,Melaka,2.2046,102.2468
75532,POINT(2.2057 102.2562),Jabatan Sumber Manusia,Melaka,Melaka,2.2057,102.2562
75536,POINT(2.2057 102.2562),Jabatan Perhubungan Perusahaan,Melaka,Melaka,2.2057,102.2562
75538,POINT(2.2057 102.2562),Jabatan Keselamatan Sosial (Perkeso),Melaka,Melaka,2.2057,102.2562
75540,POINT(2.2057 102.2562),Jabatan Tenaga Rakyat,Melaka,Melaka,2.2057,102.2562
75542,POINT(2.2057 102.2562),Pendaftar Kesatuan Sekerja,Melaka,Melaka,2.2057,102.2562
75546,POINT(2.2057 102.2562),Pejabat Rela Negeri,Melaka,Melaka,2.2057,102.2562
75550,POINT(2.2057 102.2562),Jabatan Imigresen,Melaka,Melaka,2.2057,102.2562
75551,POINT(2.2057 102.2562),Jabatan Pendaftaran Negara,Melaka,Melaka,2.2057,102.2562
75552,POINT(2.2057 102.2562),Jabatan Pendaftar Pertubuhan,Melaka,Melaka,2.2057,102.2562
75560,POINT(2.2057 102.2562),Ketua Polis Negeri,Melaka,Melaka,2.2057,102.2562
75564,POINT(2.2057 102.2562),Jabatan Kebajikan Masyarakat,Melaka,Melaka,2.2057,102.2562
75566,POINT(2.2057 102.2562),Arkiologi Zon Selatan Muzium Negara,Melaka,Melaka,2.2057,102.2562
75570,POINT(2.2057 102.2562),Jabatan Belia & Sukan,Melaka,Melaka,2.2057,102.2562
75572,POINT(2.2057 102.2562),Perpustakaan Awam Negeri,Melaka,Melaka,2.2057,102.2562
75576,POINT(2.2057 102.2562),Jabatan Tanah & Galian,Melaka,Melaka,2.2057,102.2562
75578,POINT(2.2057 102.2562),Jabatan Ukur & Pemetaan,Melaka,Melaka,2.2057,102.2562
75582,POINT(2.2115 102.2559),Jabatan Kerja Raya,Melaka,Melaka,2.2115,102.2559
75584,POINT(2.2057 102.2562),Jabatan Anti Malaria,Melaka,Melaka,2.2057,102.2562
75586,POINT(2.2193 102.2612),Hospital Melaka,Melaka,Melaka,2.2193,102.2612
75590,POINT(2.2057 102.2562),Jabatan Kesihatan,Melaka,Melaka,2.2057,102.2562
75592,POINT(2.2057 102.2562),Jabatan Penilaian Harta,Melaka,Melaka,2.2057,102.2562
75594,POINT(2.2057 102.2562),Akauntan Negeri,Melaka,Melaka,2.2057,102.2562
75596,POINT(2.2057 102.2562),Jabatan Kastam & Eksais Di Raja,Melaka,Melaka,2.2057,102.2562
75600,POINT(2.2057 102.2562),Lembaga Hasil Dalam Negeri,Melaka,Melaka,2.2057,102.2562
75604,POINT(2.2166 102.2668),Jabatan Pendidikan,Melaka,Melaka,2.2166,102.2668
75606,POINT(2.2057 102.2562),Jabatan Kemajuan Masyarakat (Kemas),Melaka,Melaka,2.2057,102.2562
75608,POINT(2.2057 102.2562),Jabatan Pembangunan Koperasi,Melaka,Melaka,2.2057,102.2562
75609,POINT(2.2057 102.2562),Pejabat Mara Negeri,Melaka,Melaka,2.2057,102.2562
75610,POINT(2.2057 102.2562),Bahagian Pelesenan - Kementerian Penerangan,Melaka,Melaka,2.2057,102.2562
75612,POINT(2.2057 102.2562),Jabatan Penerangan,Melaka,Melaka,2.2057,102.2562
75618,POINT(2.2585 102.2505),Lapangan Terbang Batu Berendam,Melaka,Melaka,2.2585,102.2505
75620,POINT(2.2315 102.298),Jabatan Pengangkutan Jalan,Melaka,Melaka,2.2315,102.298
75622,POINT(2.2057 102.2562),Penguatkuasa Kementerian Perdagangan Dalam Negeri,Melaka,Melaka,2.2057,102.2562
75626,POINT(2.2057 102.2562),Jabatan Pengairan & Saliran,Melaka,Melaka,2.2057,102.2562
75628,POINT(2.2057 102.2562),Jabatan Perikanan,Melaka,Melaka,2.2057,102.2562
75630,POINT(2.2057 102.2562),Jabatan Haiwan,Melaka,Melaka,2.2057,102.2562
75632,POINT(2.2057 102.2562),Jabatan Pertanian,Melaka,Melaka,2.2057,102.2562
75646,POINT(2.2057 102.2562),Jabatan Perancang Bandar & Desa,Melaka,Melaka,2.2057,102.2562
75648,POINT(2.2057 102.2562),Jabatan Bomba & Penyelamat,Melaka,Melaka,2.2057,102.2562
75662,POINT(2.2057 102.2562),Jabatan Kajicuaca,Melaka,Melaka,2.2057,102.2562
75670,POINT(2.2057 102.2562),Pos Malaysia Berhad,Melaka,Melaka,2.2057,102.2562
75672,POINT(2.2057 102.2562),Telekom Malaysia Berhad,Melaka,Melaka,2.2057,102.2562
75673,POINT(2.2057 102.2562),Tenaga Nasional Berhad,Melaka,Melaka,2.2057,102.2562
75674,POINT(2.2057 102.2562),Pegawai Kemajuan Negeri Melaka,Melaka,Melaka,2.2057,102.2562
75676,POINT(2.2057 102.2562),Jabatan Agama Islam Melaka,Melaka,Melaka,2.2057,102.2562
75690,POINT(2.2057 102.2562),Suruhanjaya Pilihan Raya Negeri,Melaka,Melaka,2.2057,102.2562
75700,POINT(2.2057 102.2562),Melaka - Peti surat 1 - 14,Melaka,Melaka,2.2057,102.2562
75710,POINT(2.2057 102.2562),Melaka - Peti surat 51 - 61,Melaka,Melaka,2.2057,102.2562
75720,POINT(2.2057 102.2562),Melaka - Peti surat 101 - 118,Melaka,Melaka,2.2057,102.2562
75730,POINT(2.2057 102.2562),Melaka - Peti surat 141 - 142,Melaka,Melaka,2.2057,102.2562
75740,POINT(2.2057 102.2562),Melaka - Peti surat 178 - 224,Melaka,Melaka,2.2057,102.2562
75750,POINT(2.2057 102.2562),Melaka - Peti surat 225 - 299,Melaka,Melaka,2.2057,102.2562
75760,POINT(2.2057 102.2562),Melaka - Peti surat 305 - 323,Melaka,Melaka,2.2057,102.2562
75900,POINT(2.2057 102.2562),Melaka - Peti surat 15,Melaka,Melaka,2.2057,102.2562
75902,POINT(2.2057 102.2562),Melaka - Peti surat 62,Melaka,Melaka,2.2057,102.2562
75904,POINT(2.2057 102.2562),Melaka - Peti surat 75,Melaka,Melaka,2.2057,102.2562
75906,POINT(2.2057 102.2562),Melaka - Peti surat 96,Melaka,Melaka,2.2057,102.2562
75908,POINT(2.2057 102.2562),Melaka - Peti surat 119,Melaka,Melaka,2.2057,102.2562
75910,POINT(2.2057 102.2562),Melaka - Peti surat 143,Melaka,Melaka,2.2057,102.2562
75912,POINT(2.2057 102.2562),Melaka - Peti surat 144,Melaka,Melaka,2.2057,102.2562
75914,POINT(2.2057 102.2562),Melaka - Peti surat 177,Melaka,Melaka,2.2057,102.2562
75916,POINT(2.2057 102.2562),Melaka - Peti surat 300,Melaka,Melaka,2.2057,102.2562
75918,POINT(2.2057 102.2562),Melaka - Peti surat 324,Melaka,Melaka,2.2057,102.2562
75990,POINT(2.2057 102.2562),Melaka - Beg berkunci,Melaka,Melaka,2.2057,102.2562
76100,POINT(2.3013 102.2842),Ayer Semubok,Durian Tunggal,Melaka,2.3013,102.2842
76109,POINT(2.3149 102.2814),Durian Tunggal - Beg berkunci,Durian Tunggal,Melaka,2.3149,102.2814
76200,POINT(2.2891 102.3256),Jalan Aman,Kem Trendak,Melaka,2.2891,102.3256
76300,POINT(2.2867 102.1406),Flat Desa Taming Sari,Sungai Udang,Melaka,2.2867,102.1406
76400,POINT(2.2057 102.2562),Asrama Hualon,Tanjong Kling,Melaka,2.2057,102.2562
76409,POINT(2.2376 102.1588),Tanjong Kling - Beg berkunci,Tanjong Kling,Melaka,2.2376,102.1588
76450,POINT(2.2682 102.2234),Alor Bertam Ulu,Melaka,Melaka,2.2682,102.2234
77000,POINT(2.2933 102.4146),Balik Bukit (Chohong),Jasin,Melaka,2.2933,102.4146
77007,POINT(2.3048 102.4258),Jasin - Peti surat 1 - 80,Jasin,Melaka,2.3048,102.4258
77008,POINT(2.3048 102.4258),Jasin - Peti surat 81 ke atas,Jasin,Melaka,2.3048,102.4258
77009,POINT(2.3048 102.4258),Jasin - Beg berkunci,Jasin,Melaka,2.3048,102.4258
77100,POINT(2.38 102.4819),Asahan,Asahan,Melaka,2.38,102.4819
77109,POINT(2.3862 102.492),Asahan - Beg berkunci,Asahan,Melaka,2.3862,102.492
77200,POINT(2.3849 102.2101),Ayer Merbau,Bemban,Melaka,2.3849,102.2101
77300,POINT(2.198 102.3718),Anjong Batu,Merlimau,Melaka,2.198,102.3718
77309,POINT(2.1389 102.4051),Merlimau - Beg berkunci,Merlimau,Melaka,2.1389,102.4051
77400,POINT(2.1368 102.5051),Jalan Ghafar,Sungai Rambai,Melaka,2.1368,102.5051
77409,POINT(2.1368 102.5051),Sungai Rambai - Beg berkunci,Sungai Rambai,Melaka,2.1368,102.5051
77500,POINT(2.384 102.3584),Balai Polis Batang Melaka,Selandar,Melaka,2.384,102.3584
78000,POINT(2.3618 102.2215),Air Cantik (Lendu Air Paabas),Alor Gajah,Melaka,2.3618,102.2215
78009,POINT(2.374 102.2114),Alor Gajah - Beg berkunci,Alor Gajah,Melaka,2.374,102.2114
78100,POINT(2.4326 102.1127),Berembang Jaya,Lubok China,Melaka,2.4326,102.1127
78200,POINT(2.33 102.0961),Batu 28 Kampung Lapan (Permatang),Kuala Sungai Baru,Melaka,2.33,102.0961
78300,POINT(2.3301 102.1472),Ayer Hitam Hulu,Masjid Tanah,Melaka,2.3301,102.1472
78307,POINT(2.3504 102.1078),Masjid Tanah - Peti Surat,Masjid Tanah,Melaka,2.3504,102.1078
78309,POINT(2.3504 102.1078),Masjid Tanah - Beg berkunci,Masjid Tanah,Melaka,2.3504,102.1078
79000,POINT(1.5014 103.6439),Nusajaya - Pembangunan Puteri Harbour,Nusajaya,Johor,1.5014,103.6439
79100,POINT(1.4835 103.6341),Nusajaya - Horizon Hills,Nusajaya,Johor,1.4835,103.6341
79150,POINT(1.4968 103.6524),Nusajaya - Taman Nusa Bestari,Nusajaya,Johor,1.4968,103.6524
79200,POINT(1.4836 103.6364),Nusajaya - Nusa Cemerlang,Nusajaya,Johor,1.4836,103.6364
79250,POINT(1.5034 103.6522),Nusajaya - Centre Ledang Heights,Nusajaya,Johor,1.5034,103.6522
79502,POINT(1.5014 103.6439),YAB Menteri Besar,Nusajaya,Johor,1.5014,103.6439
79503,POINT(1.5014 103.6439),Setiausaha Kerajaan Negeri,Nusajaya,Johor,1.5014,103.6439
79504,POINT(1.5014 103.6439),Biro Bantuan Guaman,Nusajaya,Johor,1.5014,103.6439
79505,POINT(1.5014 103.6439),Biro Pengaduan Awam,Nusajaya,Johor,1.5014,103.6439
79511,POINT(1.5014 103.6439),Badan Kawal Selia Air Negeri Johor (BAKAJ),Nusajaya,Johor,1.5014,103.6439
79513,POINT(1.5014 103.6439),Unit Media Dan Komunikasi,Nusajaya,Johor,1.5014,103.6439
79514,POINT(1.5014 103.6439),Jabatan Perangkaan,Nusajaya,Johor,1.5014,103.6439
79517,POINT(1.5014 103.6439),Jabatan Perpaduan Negara,Nusajaya,Johor,1.5014,103.6439
79518,POINT(1.5014 103.6439),Ketua Audit Negeri Johor,Nusajaya,Johor,1.5014,103.6439
79520,POINT(1.457 103.7623),Suruhanjaya Perkhidmatan Awam,Nusajaya,Johor,1.457,103.7623
79521,POINT(1.5014 103.6439),Pusat Pelaburan Johor,Nusajaya,Johor,1.5014,103.6439
79523,POINT(1.5014 103.6439),Sains Teknologi dan ICT Negeri Johor,Nusajaya,Johor,1.5014,103.6439
79532,POINT(1.5014 103.6439),Jabatan Sumber Manusia,Nusajaya,Johor,1.5014,103.6439
79538,POINT(1.5014 103.6439),Jabatan Keselamatan Sosial (PERKESO),Nusajaya,Johor,1.5014,103.6439
79540,POINT(1.5014 103.6439),Jabatan Tenaga Rakyat,Nusajaya,Johor,1.5014,103.6439
79546,POINT(1.5014 103.6439),Pejabat Rela Negeri Johor,Nusajaya,Johor,1.5014,103.6439
79548,POINT(1.5014 103.6439),Jabatan Hal Ehwal Orang Asli,Nusajaya,Johor,1.5014,103.6439
79550,POINT(1.5014 103.6439),Jabatan Imigresen,Nusajaya,Johor,1.5014,103.6439
79552,POINT(1.5014 103.6439),Jabatan Pendaftar Pertubuhan,Nusajaya,Johor,1.5014,103.6439
79555,POINT(1.5014 103.6439),Pejabat EXCO,Nusajaya,Johor,1.5014,103.6439
79570,POINT(6.1378 100.3711),Jabatan Belia Dan Sukan,Nusajaya,Johor,6.1378,100.3711
79575,POINT(1.5014 103.6439),Perbadanan Taman Negara,Nusajaya,Johor,1.5014,103.6439
79576,POINT(1.5014 103.6439),Jabatan Tanah Dan Galian,Nusajaya,Johor,1.5014,103.6439
79592,POINT(1.5014 103.6439),Pegawai Kewangan Negeri,Nusajaya,Johor,1.5014,103.6439
79601,POINT(1.5014 103.6439),Majlis Sukan Negeri Johor,Nusajaya,Johor,1.5014,103.6439
79603,POINT(1.5014 103.6439),Yayasan Pembangunan Keluarga,Nusajaya,Johor,1.5014,103.6439
79605,POINT(1.5014 103.6439),Majlis Keselamatan Negara,Nusajaya,Johor,1.5014,103.6439
79606,POINT(1.5014 103.6439),Jabatan Kemajuan Masyarakat (KEMAS),Nusajaya,Johor,1.5014,103.6439
79612,POINT(1.5014 103.6439),Jabatan Penerangan,Nusajaya,Johor,1.5014,103.6439
79626,POINT(1.4875 103.7518),Jabatan Pengairan Dan Saliran,Nusajaya,Johor,1.4875,103.7518
79630,POINT(1.4831 103.7541),Jabatan Haiwan,Nusajaya,Johor,1.4831,103.7541
